siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.5,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.5,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.9,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,8.8,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,8.0,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,7.9,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2015,109.15309869594466,0.0,0.0,,-7.9738593674684815,,0.0,,0.0,18.0,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2016,219.507289448212,0.0,0.0,110.35419075226733,-7.9738593674684815,0.0,0.0,0.0,0.0,18.0,6.6,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2017,230.26386850443902,0.0,0.0,10.756579056227025,-7.9738593674684815,0.0,0.0,0.0,0.0,18.4,7.4,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2018,109.753644724106,0.0,0.0,-120.51022378033302,-7.9738593674684815,0.0,0.0,0.0,0.0,18.0,6.0,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2019,109.753644724106,0.0,0.0,0.0,-7.9738593674684815,0.0,0.0,0.0,0.0,18.0,7.1,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2020,115.91102553803,0.0,0.0,6.157380813924007,-7.9738593674684815,0.0,0.0,0.0,0.0,18.4,7.3,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2021,115.91102553803,0.0,0.0,0.0,-7.9738593674684815,0.0,0.0,0.0,0.0,18.4,7.8,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2022,120.661387416388,0.0,0.0,4.750361878357992,-7.9738593674684815,0.0,0.0,0.0,0.0,18.7,8.4,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00029,2023,119.31671098750894,0.0,0.0,-1.3446764288790547,-7.9738593674684815,0.0,0.0,0.0,0.0,18.7,8.2,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,39,10.4,49.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2015,111.8283363338146,0.0,0.0,,-7.925827864406431,,0.0,,0.0,18.0,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2016,219.507289448212,0.0,0.0,107.67895311439739,-7.925827864406431,0.0,0.0,0.0,0.0,18.0,8.4,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00030,2017,244.99927367876603,0.0,0.0,25.49198423055404,-7.925827864406431,0.0,0.0,0.0,0.0,19.4,9.2,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,11.4,161.3
